RespondID,CommentsImproveHealthWell-beingCounty
11110385056,
11110378346,
11110360925,
11110355624,
11110350088,
11110337833,Stop letting elected officials restrict or limit resources the county residents need to live and be able to advance in their jobs or careers. And will anyone from this health and services facility actually be able to force the state and the county to provide better products and services for residents.
11110315496,
11110314693,
11110298571,
11110288238,
11110275590,"Very nice place to live, only if you are retired or wealthy"
11110270658,
11110252264,
11110241747,
11110229501,
11110219602,
11110183899,
11110171884,
11110159024,
11109221669,
11109079615,
11108887200,
11108835574,
11108428099,"I learned that the Trader Joe's and Whole Foods brands do Not consider the Punta Gorda area as their demographics. That is very Bad to hear. Another thing as a restaurant like First Watch wont build here, but in the City of Punta Gorda 17,000 people it was necessary to build another crappy Waffle House- and right on 41 in the middle of town. How smart is that."
11108061724,
11108019811,
11107712672,
11107537628,
11107500544,"Having better places to takes kids to have fun, like a water park or a big park where they can run bikes with the family and not be scare about cars. More programs for after school that can be affordable and help in the learning prosses."
11107423044,
11105126060,"I have 2 days a week off--no excuses can't have any other days off, just those 2. Now I have to call 3-4 days in advance (can't call any earlier with their new ""call in advance scheduling"" through the clinic for my appointments. Wednesday's have been my doctor's appointments for the last 3 years, but now I have to call on Monday's to set it up and for the last 2 appointments they haven't been able to accommodate me as the appointments fill up fast. RIDICULOUS!!! I get a shot once a month for mental health. I can't afford to keep missing them!!!!! HELP!"
11104818860,Charlotte County should offer part time employees health insurance or at least offer part time employees health care to purchase since the county has many part time employees who been with the county for years due to the lack of jobs in the area. Also there's not many great full time jobs unless your a nurse or doctor. Maybe they can let part time use the employ clinic at a cost?
11104785855,
11104720324,
11104713519,Much of this should not be a tax base funded concern
11104400961,
11104346556,
11104339895,
11104237451,Minute Clinic and similar at CVS and Walgreen locations. Not enough walk-in clinics nearby - specifically in Englewood.
11104219068,
11104011162,
11102466994,
11102466724,
11102434313,
11102325647,
11102276269,
11102244388,
11102151336,
11102143346,
11102107869,
11102100247,
11102082237,
11102065324,
11102056462,
11102048481,
11102040776,
11101855652,Have Doctors that will see you even if you don't have insurance and can't afford to pay--maybe have some kind of program pro-rated according to your income.
11101838383,
11101804749,"If only our health care wasn't just Big Business.  Doctor's don't seem to care as much anymore.  Waiting for appointments is ridiculous, and waiting for the doctor more so."
11101798549,
11101785276,
11101784122,
11101739923,
11101689856,
11101632162,
11101624453,
11101612395,Pay low for services
11101367995,
11101302154,
11101191126,
11101136416,
11101127275,
11101116884,
11101096270,
11101086267,
11101084010,
11101077356,
11101069939,
11101061594,
11100878408,
11099422949,
11099413239,
11099404994,
11099402041,
11099390340,Better state - local feeling
11099382423,
11099374892,
11099281879,
11099264739,Free reliable transportation for homeless or buses
11099253577,
11099112454,
11098763900,
11098658430,
11098489263,
11098041921,
11097954232,
11097070634,
11096825795,
11095985800,More primary care physicians. Additional Mammography imaging options.
11095768072,
11095716349,It would be great if some county services & facilities were put in the south end.  There are all kinds of failed developments here with people living in them & little or nothing for them.   Probably 1 of the reasons these developments aren't built out -- nearest anything is a hefty drive away.
11095520990,No more round up spraying! We need a fertilizer ban or red tide and algae will grow out of control. Pestizides sparing need to be limited. Plant more fruits and veggies in public places. We need Florida native trees in EVERY public parking lot to fight climate change!
11094680315,"Stop pedophiles from coming into our county or better tracking, stricter laws need to be enforced."
11094662841,
11094510771,
11094155594,
11093921002,
11093843703,
11093678186,
11093632526,
11093457011,
11093147355,
11093145563,
11093052831,
11093035061,
11092933138,
11092334467,
11091488082,
11091437803,
11091203335,
11091173612,
11091129006,
11091121161,NUMBER ONE THINGS NEEDED IN CHARLOTTE COUNTY IS AFFORDABLE HOUSING
11091090734,
11091078423,
11090982851,
11090816132,
11090807748,Cost of living is my #1  biggest concern with this county. Pay is low and housing is way too expensive for what it is.
11090788335,
11090781587,
11090751355,
11090723740,NA
11090681960,Hospitals have an awful reputation & many people are incredibly unhappy with them. It would also help tremendously to have employers where people could have careers rather then entry level jobs.
11090676720,
11090676567,
11090671459,
11090663906,
11090602507,
11090575831,
11090453021,
11090438919,More focus on family values.  The importance of commitment and hard work.  We as a country are often very selfish.  We need a sacrificial selflessness to be reinforced.
11090428581,
11090390595,
11090380676,
11090378197,
11090364488,
11090329265,There is no affordable housing for single parents or anyone else in this community. I cannot afford to live on my own because rent is to expensive. I make too much money for assistance and not enough to pay the rent.
11090327319,
11090301066,Businesses/government entities need to train management about mental health issues and prevent it from happening in the work environment.
11090288915,
11090243700,"Address (with mental health and RESIDENTIAL addiction services AND not BANDAIDS) the growing methamphetamine, heroin, cocaine addicted population (often with dual diagnoses mental health issues). Once in recovery there are no adequate transportation, decent paying jobs, and hence no affordable housing. This only serves to perpetuate and intensify life stressors, which in turn, leads to relapse. Community partners (CBHC, Riverside, etc) are unable to properly support individuals with these very expensive and high risk need without community supports in place...creating revolving door scenario, and financial strain on economy (law enforcement, judicial, housing, etc)."
11090235765,
11090234171,
11090220983,
11090218854,BUSES
11090207281,
11090206542,NEED GRANT MONEY FOR POVERTY LEVEL PEOPLE TO GET HOUSING AND HEALTH CARE
11090194688,
11090193552,
11090189281,
11090175564,
11090174775,
11090131827,"After living here full time this past year, my biggest concern regarding our health is the lack of confidence community members have in our hospital system. Often I hear people saying they would travel to Sarasota or Fort Myers if they needed hospital care and avoid Fawcett or Bayshore hospitals except in an extreme emergency. This scares me as a resident of Port Charlotte."
11090130887,
11090121831,My #1 concern after living here full time this past year is having confidence in our hospital systems.   Too often I hear horror stories .
11089840696,
11089384908,
11089338487,
11089055993,
11089031545,
11089018119,
11089003601,More bike paths away from traffic
11088182689,
11088094453,
11088090419,There needs to be younger mental health counselors/therapists/etc available.
11088009755,"Bringing in big business, like Sunseekers, might improve the low economic pay scale and brighten up the future for most of us. The county needs to be more aggressive on out of state residents that do not get Charlotte county tags on their cars. Making sure dogs are on their leashes at all times when out of house or pens. And keeping cars/ trucks from parking on the easements in front of residential homes."
11087991038,"We live off Joseph St, Port Charlotte.  There are no sidewalks or shoulders on any of the streets south of Edgewater which makes it difficult to go walking. O'Hara is especially difficult to walk along, there are no shoulders there either and traffic goes very fast."
11087918037,"Because so many in Charlotte County are over 55, stigma of seeking help for mental or sexual diseases needs to be addressed as a none issue"
11087892471,more fitness gyms
11087858416,
11087769256,
11087711478,"We need FREE/low cost....Parks, fitness classes, pools,   sports, trails, zoo’s, sport equipment rentals(kayak &paddle boards) ??"
11087667727,"my answers to #13, #14, & #18, are the exception I try to help  when I can for the citizens in this County who would have to answer no to these 3 questions"
11087465364,
11087333405,
11087273902,
11087252118,
11087245988,
11087240584,
11087237315,Child care places need a person to administer medication to children instead of turning away children that have medical needs. Parents can’t go to work and causes stress and depression.
11087230038,
11087229869,
11087193234,"Housing: in today's paper it talks about affordable housing at Loveland. For a 2 bedroom, family of 4, making $34k the rent is $679, explain how this is affordable at 34K a year!! Health insurance is $1100 a month with a 12K deductible, so my 34K a year is actually 22K!!! that's 423 a paycheck-minus taxes!! no one can live here with the low pay and high rent."
11087184864,
11087157847,
11087103841,
11087071740,
11087002104,
11086998024,
11086990023,
11086969361,
11086953791,
11086947970,
11086944126,
11086939779,"need public transportation, affordable housing, mental health facilities, arts and entertainment"
11086931248,This was hard when you pushed yes they all came up at once and no worked
11086928645,We need more safe sidewalk inside our communities. Many sidewalks were built by busy roads which are not safe at all.
11086927820,
11086919546,The community is hampered by planning decisions made long ago resulting in sprawl and a unequal distribution of services to all residents.
11086890984,"I think it is very important to devote resources to the elderly in our community because there are so many, but I think it is equally important to devote resources and programs to our youth and families because otherwise they will move away and there will be no one left to help care for the elderly or to keep our community going into the future."
11086829136,
11086822788,
11086693060,"There are many services that are available, but more people, most likely at lower income levels, probably need to be made aware of them and how to gain access to them."
11086054898,Put every one on medicare
11085907430,
11085872334,
11085813255,
11085688711,
11085591910,"Our geographic location mid way along the west coast of Florida would be ideal for a location for The Mayo Clinic, or The Cleveland Clinic or another quality hospital."
11085275901,
11085142441,
11085138144,
11085114502,
11085024644,
11084960321,"we need sidewalks, bicycle trails."
11084907548,
11084813068,
11084774440,
11084731104,
11084726180,
11084718656,
11084667095,
11084579089,
11084565986,
11084498922,
11084486435,"This county needs to understand that it isn't all about snowbirds. Pay is low, rent is high and health insurance is high-let alone the deductible. Dental is outrageous. Lack of understanding here that the working class cannot afford to pay the high rents/high health care with the wages we make. Low income housing is great, but when you are above it you are at the mercy of the greedy landlords. How will this generation ever be able to save money for a house or retirement? Very entitled county of snowbirds! Start taking care of the year round residents who live, work and shop here."
11084480301,
11084422063,
11084409011,
11084361739,
11084358825,
11084306979,
11084290400,
11084269493,
11084240138,
11084187318,
11084162103,
11084161845,
11084159241,
11084154595,
11084095189,
11084080812,The only reason I know about 211 is because I did work with the United Way and the Health and Human Services Dept. I doubt anyone I know in Englewood is familiar with it.
11084073213,
11084066639,
11084064853,
11084041845,"Our last community impact survey (2012), conducted by UWCC, indicated a severe need for disability services, yet, in this surbey it is a write on option?  Are you aware that there isn't a single option for after school care for kids with disabilities?  Charlotte Harbor school ended their after school program, the Y and BGC do not have staff trained to work with this population."
11084021491,
11084008273,
11083976562,
11083882762,
11083827159,
11083792776,"It would be nice if more focus could be directed to the education, intervention, and assistance for adults with issues related to ACE (Adverse Chilldhood Experiences) you have the data and information on how problematic it is, however no mental health professionals in the area have heard about it with the exception of Charlotte Behavioral Health Care. The plan I've heard is more geared toward children, but they still have to coexist with adults who are seriously struggling with mental health issues attributed to ACE and they have no idea that anything is even wrong with them, let alone that help may be available. Most have been told they're no good or lazy their entire life. So they turn to drugs/crime etc to cope or they just kind of skate along trying to get by. It's tragic and sad. I don't know what the answer is, but would be willing to get involved to help educate the poor souls who really need it. ACE have life long consequences. Missing brain connections are no joke, and most if not all of these victims have not idea what's even wrong with them or that a diagnosis exists."
11083688138,
11083649534,
11083615693,
11083527575,
11083503086,
11083422005,SIDEWALKS!!!
11083404331,
11083390826,require a higher level of service at area hospitals
11083367979,
11082638498,
11082515629,
11082457969,
11082159603,
11082077947,
11082031486,
11082027116,
11082018220,
11081778820,
11081746847,
11081708089,
11081646809,
11081640020,Assist or encourage neighborhoods to have weekly community hot meal program within walking-bicycle distance.  Sunday dinner style for people who are lonely.
11081468695,Glad to Learn about 211 service
11081454059,
11081429948,
11081401000,"On the surface the community appears to have a lot of medical options, but access is becoming an issue. Primary care doctor will only see you once or twice a year for wellness visit, otherwise you can only see the physicians assistant. I needed a referral to ENT, there was a three month wait, and I’m left in discomfort until then. I called in August to schedule my yearly mammogram, and the earliest date they could give me was November."
11081392294,
11081324505,
11081299218,
11081270284,
11081253922,"Affordable childcare and housing are a major hurdle for working class families in Charlotte county. As an educator, I see how it affects children on many levels."
11081242351,
11081228364,
11081182369,
11081181200,
11081160367,
11081159631,
11081140875,Awareness of resources and how to access them
11081127050,
